pH,CO2_frac,HCO3_frac,CO3_frac
3.6996996996997,0.9929699785776751,0.007029983592328529,3.782999637933744e-08
3.7137137137137137,0.9927411031594742,0.0072588564978952955,4.0342630558596206e-08
3.7277277277277276,0.9925048324788198,0.007495124499351489,4.302182878270223e-08
3.7417417417417416,0.992260931302031,0.007739022819368985,4.587860008466221e-08
3.755755755755756,0.99200915715865,0.007990793916672024,4.8924677852538115e-08
3.76976976976977,0.9917492601351086,0.008250687692324269,5.2172567158899143e-08
3.7837837837837838,0.9914809826636068,0.00851896170079798,5.563559514961467e-08
3.7977977977977977,0.9912040593061773,0.008795881365858139,5.9327964686418204e-08
3.8118118118118116,0.9909182165339003,0.009081720201288303,6.326481144970014e-08
3.825825825825826,0.9906231725012575,0.00937676003647783,6.74622647207207e-08
3.83983983983984,0.9903186368156054,0.00968129124688243,7.193751207591862e-08
3.853853853853854,0.9900043103017699,0.00999561298936193,7.670886824026778e-08
3.8678678678678677,0.989679884761762,0.010320033442389605,8.179584836173495e-08
3.8818818818818817,0.9893450427296362,0.010654870051117902,8.721924598487854e-08
3.895895895895896,0.9889994572215095,0.0110004497772745,9.30012160185283e-08
3.90990990990991,0.988642791480786,0.011357109353850887,9.916536301035972e-08
3.923923923923924,0.9882746987186317,0.011725195544533325,1.0573683506007183e-07
3.937937937937938,0.9878948218497642,0.012105065407812123,1.127424237228361e-07
3.9519519519519517,0.9875027932236391,0.012497086565690664,1.2021067027577769e-07
3.965965965965966,0.9870982343511213,0.012901637476899938,1.2817197874251844e-07
3.97997997997998,0.9866807556267568,0.013319107714506936,1.3665873609431633e-07
3.993993993993994,0.9862499560467722,0.013749898247787641,1.4570544007114974e-07
4.008008008008008,0.9858054229229498,0.014194421728215148,1.5534883509225068e-07
4.022022022022022,0.9853467315925502,0.014653102779392978,1.6562805675319e-07
4.036036036036036,0.9848734451244735,0.015126378290740986,1.7658478543568786e-07
4.05005005005005,0.9843851140218728,0.01561469771471769,1.8826340958696704e-07
4.064064064064064,0.9838812759214642,0.016118523367336574,2.007111992577041e-07
4.078078078078078,0.9833614552898017,0.016638330731707836,2.1397849052161262e-07
4.092092092092092,0.9828251631168115,0.017174608764307136,2.2811888143539142e-07
4.106106106106106,0.9822718966069175,0.017727860203642268,2.431894402353252e-07
4.12012012012012,0.9817011388681165,0.018298601880956968,2.592509265063237e-07
4.134134134134134,0.9811123585993994,0.018887365032574543,2.7636802610059524e-07
4.148148148148148,0.98050500977695,0.019494695613449402,2.94609600626721e-07
4.162162162162162,0.9798785313395935,0.020121154611454133,3.140489523755181e-07
4.176176176176176,0.9792323468740055,0.02076731836188891,3.347641055969471e-07
4.19019019019019,0.9785658643002368,0.021433778861657905,3.5683810509251984e-07
4.2042042042042045,0.9778784755581574,0.022121144082509373,3.803593331401068e-07
4.218218218218218,0.977169556295464,0.022830038282690236,4.054218458230677e-07
4.232232232232232,0.9764384655579562,0.023561102316313864,4.321257298930334e-07
4.246246246246246,0.9756845454828323,0.02431499393968629,4.6057748135567896e-07
4.26026026026026,0.9749071209958109,0.025092388113782,4.908904070315452e-07
4.2742742742742745,0.9741054995129504,0.0258939773019993,5.231850504092118e-07
4.288288288288288,0.9732789706480905,0.02672047176226635,5.575896431763187e-07
4.302302302302302,0.9724268059269123,0.027572599832503764,5.942405838847567e-07
4.316316316316316,0.9715482585086727,0.028451108208382214,6.332829452800656e-07
4.33033033033033,0.970642562916742,0.029356762212246094,6.74871011901757e-07
4.344344344344345,0.9697089347791512,0.03029034605199906,7.191688496406451e-07
4.358358358358358,0.9687465705804165,0.03125266306867457,7.663509090217941e-07
4.372372372372372,0.9677546474260006,0.0322445359713354,8.16602664066937e-07
4.386386386386387,0.9667323228208463,0.033266807057864924,8.701212886784169e-07
4.4004004004004,0.9656787344634957,0.03432033842013161,9.271163725778845e-07
4.414414414414415,0.9645930000574003,0.03540601213192071,9.878106789268343e-07
4.428428428428428,0.9634742171411151,0.036524730417938855,1.0524409458527515e-06
4.4424424424424425,0.9623214629391568,0.03767741580210904,1.1212587342041622e-06
4.456456456456457,0.961133794235399,0.03886501123327706,1.1945313239596686e-06
4.47047047047047,0.959910247270978,0.04008848018636035,1.2725426618207124e-06
4.484484484484485,0.9586498376687667,0.04134880673687069,1.355594362624443e-06
4.498498498498498,0.9573515603865869,0.04264699560664586,1.444006767321956e-06
4.5125125125125125,0.9560143897014116,0.04398407217852813,1.5381200603781499e-06
4.526526526526527,0.954637279226925,0.045361082477625554,1.6382954495616887e-06
4.54054054054054,0.9532191619668933,0.0467790931166955,1.7449164112077176e-06
4.554554554554555,0.9517589504069071,0.04823919120308892,1.8583900041507749e-06
4.568568568568568,0.9502555366471498,0.04974248420459464,1.9791482556410096e-06
4.5825825825825826,0.948707792578948,0.051290099771429336,2.1076496226730636e-06
4.596596596596597,0.9471145701079492,0.0528831855115184,2.2443805322724547e-06
4.61061061061061,0.9454747014268697,0.054522908716125765,2.389857004399984e-06
4.624624624624625,0.9437869993408408,0.05621045603279797,2.544626361248457e-06
4.638638638638638,0.9420502576484694,0.05794703308250377,2.709269026818386e-06
4.652652652652653,0.9402632515818059,0.05973386401777344,2.8844004207694842e-06
4.666666666666667,0.9384247383084853,0.061572191018564044,3.0706729506511015e-06
4.68068068068068,0.9365334574993773,0.06346327372251594,3.2687781067181627e-06
4.694694694694695,0.9345881319651318,0.0654083885862047,3.4794486636370273e-06
4.708708708708708,0.9325874683650623,0.06740882817394425,3.703460993478276e-06
4.722722722722723,0.9305301579918405,0.06946590037066513,3.941637494480042e-06
4.736736736736737,0.9284148776355012,0.07158092751535855,4.194849140143299e-06
4.7507507507507505,0.9262402905302718,0.07375524545157487,4.464018153291401e-06
4.764764764764765,0.9240050473877264,0.07599020249146382,4.750120809786037e-06
4.778778778778778,0.9217077875197579,0.07828715828986554,5.054190376641264e-06
4.792792792792793,0.919347140054805,0.08064748262500576,5.377320189315485e-06
4.806806806806807,0.9169217252507247,0.08307255408240229,5.720666872984519e-06
4.8208208208208205,0.9144301559076091,0.08556375863867825,6.085453712609643e-06
4.834834834834835,0.9118710388837428,0.08812248814208067,6.472974176607723e-06
4.848848848848848,0.9092429767177677,0.0907501386866336,6.884595598907128e-06
4.862862862862863,0.9065445693599548,0.09344810887702099,7.321763024132078e-06
4.876876876876877,0.9037744160153048,0.09621779798147456,7.786003220595023e-06
4.890890890890891,0.9009311171009626,0.09906060397017165,8.278928865694914e-06
4.904904904904905,0.8980132763201958,0.101977921436896,8.80224290821298e-06
4.918918918918919,0.8950195028548846,0.10497113940200341,9.357743111868154e-06
4.932932932932933,0.8919484136781515,0.10804163899506418,9.947326784340795e-06
4.946946946946947,0.8887986359883907,0.11119079101591355,1.0572995695792365e-05
4.960960960960961,0.8855688097655655,0.11441995337324373,1.123686119070076e-05
4.974974974974975,0.8822575904501803,0.11773046840032325,1.1941149496597101e-05
4.988988988988989,0.8788636517448628,0.12112366004790415,1.2688207233023262e-05
5.003003003003003,0.8753856885379582,0.12460083095491813,1.3480507123738181e-05
5.017017017017017,0.871822419947956,0.12816325939812903,1.4320653914876342e-05
5.031031031031031,0.8681725924869734,0.13181219612252526,1.5211390501409108e-05
5.045045045045045,0.8644349833408326,0.13554886105490357,1.6155604263878508e-05
5.059059059059059,0.860608403762595,0.1393744399037882,1.715633361695912e-05
5.073073073073073,0.8566917025756426,0.1432900806495864,1.8216774770966506e-05
5.087087087087087,0.8526837697816302,0.14729688992966292,1.934028870696184e-05
5.101101101101101,0.848583540267795,0.15139592932383947,2.0530408365609403e-05
5.115115115115115,0.8443899976072506,0.15558821154670002,2.1790846049429875e-05
5.129129129129129,0.8401021779449988,0.1598746965539636,2.3125501037550468e-05
5.143143143143143,0.8357191739614583,0.16425628757113003,2.4538467411501198e-05
5.157157157157157,0.831240138904364,0.168733827053546,2.6034042090032677e-05
5.171171171171171,0.8266642906789142,0.17330809258801533,2.761673307034835e-05
5.185185185185185,0.8219909159850521,0.1779797927470754,2.929126787255817e-05
5.1991991991991995,0.81721937448977,0.18274956290804636,3.106260218356465e-05
5.213213213213213,0.8123491030213277,0.18761796104997627,3.293592869601024e-05
5.227227227227227,0.8073796197712712,0.1925854635425915,3.491668613733382e-05
5.241241241241241,0.8023105284891728,0.19765246094234368,3.701056848342251e-05
5.255255255255255,0.7971415226540353,0.20281925381161398,3.922353435081038e-05
5.2692692692692695,0.7918723896053924,0.20808604857804666,4.156181656086185e-05
5.283283283283283,0.7865030146162474,0.21345295345188367,4.403193186891453e-05
5.297297297297297,0.7810333848891553,0.21891997441999378,4.6640690850930385e-05
5.311311311311311,0.7754635934560055,0.22448701133605456,4.9395207939835595e-05
5.325325325325325,0.7697938429613452,0.23015385412705136,5.2302911603433794e-05
5.33933933933934,0.7640244493085058,0.23592017913683863,5.5371554655537464e-05
5.353353353353353,0.7581558451472709,0.24178554562803742,5.860922469182561e-05
5.367367367367367,0.752188583181436,0.247749392463922,6.202435464187315e-05
5.381381381381381,0.7461233392743474,0.25381103499222385,6.562573342884174e-05
5.395395395395395,0.7399609153303384,0.2599696621529332,6.942251672848194e-05
5.40940940940941,0.7337022419300266,0.266224333832154,7.342423781935437e-05
5.423423423423423,0.7273483806975479,0.27257397848393555,7.764081851658507e-05
5.4374374374374375,0.7209005263781463,0.2790173910416718,8.208258018198743e-05
5.451451451451452,0.7143600086050264,0.2855532311401696,8.676025480404635e-05
5.465465465465465,0.7077282933350174,0.29218002166884066,9.168499614207415e-05
5.47947947947948,0.7010069839334596,0.29889614767561073,9.686839092979402e-05
5.493493493493493,0.6941978218897498,0.30569985564011554,0.00010232247013470727
5.5075075075075075,0.6873026871461796,0.31258925313354957,0.00010805972027086715
5.521521521521522,0.6803235980241248,0.3195623088811112,0.00011409309476406768
5.535535535535535,0.6732627107332001,0.3266168532414299,0.00012043602537003
5.54954954954955,0.6661223184507707,0.3337505791155814,0.0001271024336478564
5.563563563563563,0.6589048499611441,0.34096104329636306,0.00013410674249286411
5.5775775775775776,0.6516128678458405,0.34824566826642456,0.00014146388773490188
5.591591591591592,0.6442490662186192,0.3556017444515704,0.00014918932981033238
5.605605605605605,0.6368162680012862,0.3630264329331956,0.0001572990655181063
5.61961961961962,0.6293174217388345,0.3705167686212928,0.00016580963987266202
5.633633633633633,0.6217555979550764,0.37806966388685476,0.00017473815806879768
5.647647647647648,0.6141339850525985,0.38568191264982543,0.00018410229757617175
5.661661661661662,0.6064558847636493,0.39335019491596696,0.0001939203203836064
5.675675675675675,0.5987247071613373,0.4010710817532467,0.0002042110854159909
5.68968968968969,0.5909439652433276,0.4088410406955232,0.00021499406114917614
5.703703703703703,0.583117269103027,0.4166564415585221,0.0002262893384508702
5.717717717717718,0.5752483197059727,0.424513562650349,0.00023811764367816628
5.731731731731732,0.5673409022918541,0.4324085973560811,0.0002505003520648678
5.7457457457457455,0.5593988794251586,0.4403376610734072,0.00026345950143431823
5.75975975975976,0.551426183719924,0.44829679847380005,0.00027701780627585436
